"","station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","TS","GR","RA","DZ","SN","SG","GS","PL","FG+","FG","BR","UP","HZ","FU","DU","SS","SQ","FZ","MI","PR","BC","BL","VC","year","quarter","weekday","daytime"
"4488",20,2012-08-19,"93","67","80","M","63","69","0","15","-","-","0.0","0.00","29.21","29.90"," 4.8","33","5.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Sunday",NA
"4489",1,2012-08-20,"81","58","70","M","58","63","0"," 5","-","-","M","  T","29.75","29.91"," 0.9","17","2.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4490",2,2012-08-20,"76","59","68"," 0","54","60","0"," 3","300","1121","0.0","0.00","28.84","29.91"," 2.7","25","4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",821
"4491",3,2012-08-20,"91","59","75","-6","50","61","0","10","345","1149","0.0","0.00","29.25","29.95"," 1.9","02","3.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",804
"4492",4,2012-08-20,"96","71","84","-2","63","71","0","19","361","1149","0.0","0.00","29.23","29.90"," 0.9","36","3.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",788
"4493",5,2012-08-20,"M","M","M","M","M","M","M","M","297","1118","M","M","M","M","M","M","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",821
"4494",6,2012-08-20,"95","68","82","-2","65","71","0","17","361","1148","0.0","0.00","29.39","29.90"," 3.8","03","5.5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",787
"4495",7,2012-08-20,"88","59","74","M","49","60","0"," 9","-","-","0.0","0.00","28.63","29.97"," 2.1","05","5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4496",8,2012-08-20,"95","72","M","M","63","70","M","M","-","-","M","0.00","29.55","M"," 2.6","36","2.8",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4497",9,2012-08-20,"78","50","64","M","47","55","1"," 0","-","-","M","0.00","29.26","30.01"," 2.0","36","2.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4498",10,2012-08-20,"89","75","82","M","72","74","0","17","356","1144","M","3.91","29.93","29.94"," 3.5","19","8.2",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",788
"4499",11,2012-08-20,"89","72","81"," 0","73","74","0","16","356","1145","0.0","1.37","29.89","29.95"," 3.5","23","5.0",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",789
"4500",12,2012-08-20,"89","72","81","M","73","74","0","16","-","-","0.0","2.75","29.88","29.94"," 2.0","21","5.9",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4501",13,2012-08-20,"79","58","69","M","39","52","0"," 4","-","-","M","  T","24.31","29.94"," 2.2","19","5.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4502",14,2012-08-20,"88","62","75","-6","M","M","0","10","353","1155","0.0","0.00","M","M","M","M","6.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",802
"4503",15,2012-08-20,"78","52","65","-3","55","59","0"," 0","297","1121","0.0","0.00","29.52","29.90"," 0.6","16","1.5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",824
"4504",16,2012-08-20,"77","56","67","M","59","62","0"," 2","-","-","M","0.00","29.78","29.88"," 3.4","15","3.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4505",17,2012-08-20,"91","59","75","M","51","M","0","10","-","-","0.0","0.00","29.31","M"," 0.8","06","2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4506",18,2012-08-20,"91","69","80","-6","58","67","0","15","354","1148","0.0","0.00","29.43","29.93"," 3.3","04","5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",794
"4507",19,2012-08-20,"72","57","65","-5","55","59","0"," 0","303","1128","0.0","0.22","29.23","29.97"," 1.3","12","3.8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",825
"4508",20,2012-08-20,"92","67","80","M","58","66","0","15","-","-","0.0","0.00","29.23","29.93"," 3.4","04","6.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Monday",NA
"4509",1,2012-08-21,"84","64","74","M","57","63","0"," 9","-","-","M","0.00","29.81","29.99"," 3.0","25","4.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4510",2,2012-08-21,"77","63","70"," 3","55","61","0"," 5","301","1120","0.0","0.00","28.92","30.02"," 6.4","29","7.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",819
"4511",3,2012-08-21,"93","61","77","-4","53","64","0","12","346","1148","0.0","0.00","29.29","29.99"," 2.5","16","3.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",802
"4512",4,2012-08-21,"93","72","83","-3","64","69","0","18","361","1148","0.0","  T","29.31","29.96"," 2.1","04","4.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",787
"4513",5,2012-08-21,"M","M","M","M","M","M","M","M","298","1117","M","M","M","M","M","M","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",819
"4514",6,2012-08-21,"92","68","80","-4","66","70","0","15","361","1147","0.0","  T","29.45","29.95"," 6.4","04","7.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",786
"4515",7,2012-08-21,"89","66","78","M","58","65","0","13","-","-","0.0","0.00","28.67","30.01"," 4.6","21","5.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4516",8,2012-08-21,"91","70","M","M","66","71","M","M","-","-","M","0.00","29.60","M"," 3.0","07","3.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4517",9,2012-08-21,"81","52","67","M","51","58","0"," 2","-","-","M","0.00","29.28","30.03"," 1.5","18","2.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4518",10,2012-08-21,"81","72","77","M","70","72","0","12","357","1143","M","0.51","29.98","30.01"," 3.6","22","6.0",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",786
"4519",11,2012-08-21,"78","71","75","-6","70","71","0","10","357","1144","0.0","0.35","29.98","30.01"," 3.2","22","4.0",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",787
"4520",12,2012-08-21,"83","71","77","M","70","72","0","12","-","-","0.0","0.46","29.96","30.01"," 2.5","23","3.7",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4521",13,2012-08-21,"86","54","70","M","38","53","0"," 5","-","-","M","0.00","24.33","29.96"," 1.4","16","6.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4522",14,2012-08-21,"89","69","M","M","M","M","M","M","354","1153","0.0","0.00","M","M","M","M","6.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",799
"4523",15,2012-08-21,"83","56","70"," 3","56","61","0"," 5","298","1120","0.0","  T","29.59","29.99"," 2.2","29","3.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",822
"4524",16,2012-08-21,"83","62","73","M","60","64","0"," 8","-","-","M","0.00","29.83","29.96"," 1.0","27","2.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4525",17,2012-08-21,"93","60","77","M","53","M","0","12","-","-","0.0","0.00","29.36","M"," 1.1","14","2.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4526",18,2012-08-21,"78","69","74","-12","65","68","0"," 9","355","1147","0.0","0.20","29.52","30.03"," 1.6","31","2.8",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",792
"4527",19,2012-08-21,"77","56","67","-2","52","59","0"," 2","304","1126","0.0","0.00","29.32","30.06"," 2.6","18","5.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",822
"4528",20,2012-08-21,"78","67","73","M","64","67","0"," 8","-","-","0.0","0.30","29.33","30.02"," 2.2","32","3.1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Tuesday",NA
"4529",1,2012-08-22,"85","58","72","M","55","62","0"," 7","-","-","M","0.00","29.96","30.13"," 1.8","21","3.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4530",2,2012-08-22,"80","60","70"," 3","53","60","0"," 5","302","1118","0.0","0.00","29.05","30.14"," 4.1","27","4.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",816
"4531",3,2012-08-22,"94","66","80","-1","55","66","0","15","347","1146","0.0","0.00","29.31","30.02"," 7.0","19","7.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",799
"4532",4,2012-08-22,"92","71","82","-4","64","70","0","17","362","1146","0.0","  T","29.33","30.00"," 1.1","08","3.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",784
"4533",5,2012-08-22,"M","M","M","M","M","M","M","M","299","1115","M","M","M","M","M","M","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",816
"4534",6,2012-08-22,"91","70","81","-2","67","71","0","16","362","1146","0.0","0.00","29.49","29.99"," 4.7","06","4.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",784
"4535",7,2012-08-22,"89","63","76","M","56","65","0","11","-","-","0.0","0.00","28.67","30.02","10.1","18","10.7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4536",8,2012-08-22,"91","72","M","M","67","72","M","M","-","-","M","0.00","29.65","M"," 2.1","05","2.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4537",9,2012-08-22,"83","56","70","M","57","62","0"," 5","-","-","M","0.06","29.18","29.94"," 6.0","13","6.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4538",10,2012-08-22,"84","73","79","M","71","73","0","14","358","1142","M","0.13","30.01","30.04"," 4.9","20","5.9",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",784
"4539",11,2012-08-22,"83","70","77","-4","71","73","0","12","357","1142","0.0","  T","30.00","30.04"," 3.0","18","3.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",785
"4540",12,2012-08-22,"84","71","78","M","71","73","0","13","-","-","0.0","0.22","29.99","30.04"," 2.6","17","3.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4541",13,2012-08-22,"90","64","77","M","44","57","0","12","-","-","M","0.01","24.26","29.84"," 5.0","24","7.9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4542",14,2012-08-22,"89","65","M","M","57","M","M","M","355","1152","0.0","0.00","M","M"," 9.3","17","9.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",797
"4543",15,2012-08-22,"82","50","66","-1","53","58","0"," 1","299","1118","0.0","0.00","29.74","30.12"," 1.1","22","2.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",819
"4544",16,2012-08-22,"81","56","69","M","57","62","0"," 4","-","-","M","0.00","29.98","30.09"," 2.4","14","3.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4545",17,2012-08-22,"94","62","78","M","55","65","0","13","-","-","0.0","0.00","29.38","30.06"," 4.1","19","4.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4546",18,2012-08-22,"90","65","78","-7","59","67","0","13","355","1146","0.0","0.00","29.52","30.03"," 5.2","13","5.6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",791
"4547",19,2012-08-22,"81","58","70"," 1","53","61","0"," 5","305","1125","0.0","0.00","29.31","30.06"," 6.6","21","8.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",820
"4548",20,2012-08-22,"91","65","78","M","60","66","0","13","-","-","0.0","0.00","29.33","30.03"," 4.9","11","5.6",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Wednesday",NA
"4549",1,2012-08-23,"88","63","76","M","60","65","0","11","-","-","M","0.00","29.96","30.12"," 2.9","23","4.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4550",2,2012-08-23,"82","63","73"," 6","60","64","0"," 8","303","1117","0.0","0.00","29.05","30.14"," 7.4","25","7.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",814
"4551",3,2012-08-23,"95","63","79","-2","54","65","0","14","348","1145","0.0","0.00","29.26","29.97","10.1","17","10.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",797
"4552",4,2012-08-23,"94","72","83","-3","67","72","0","18","362","1145","0.0","0.00","29.28","29.95"," 1.9","12","3.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",783
"4553",5,2012-08-23,"M","M","M","M","M","M","M","M","300","1113","M","M","M","M","M","M","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",813
"4554",6,2012-08-23,"92","68","80","-3","68","72","0","15","362","1145","0.0","0.00","29.44","29.95"," 3.0","11","3.7",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,"2012","Q3","Thursday",783
"4555",7,2012-08-23,"90","72","81","M","58","66","0","16","-","-","0.0","0.00","28.60","29.95","16.0","17","16.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4556",8,2012-08-23,"91","72","M","M","69","73","M","M","-","-","M","0.00","29.61","M"," 1.9","11","2.1",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4557",9,2012-08-23,"86","68","77","M","62","67","0","12","-","-","M","0.03","29.08","29.84"," 6.2","16","8.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4558",10,2012-08-23,"87","73","80","M","69","73","0","15","358","1140","M","  T","30.03","30.06"," 3.9","27","6.3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",782
"4559",11,2012-08-23,"85","69","77","-4","71","72","0","12","358","1141","0.0","  T","30.03","30.07"," 3.1","28","4.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",783
"4560",12,2012-08-23,"85","71","78","M","70","73","0","13","-","-","0.0","  T","30.02","30.06"," 2.9","27","4.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4561",13,2012-08-23,"81","59","70","M","53","59","0"," 5","-","-","M","0.02","24.24","29.86"," 2.5","24","6.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4562",14,2012-08-23,"89","69","79","-1","59","66","0","14","356","1151","0.0","0.00","28.60","M","14.2","16","14.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",795
"4563",15,2012-08-23,"87","51","69"," 2","58","62","0"," 4","300","1116","0.0","0.00","29.73","30.11"," 0.9","24","2.3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",816
"4564",16,2012-08-23,"85","61","73","M","62","66","0"," 8","-","-","M","  T","29.98","30.08"," 1.7","22","3.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4565",17,2012-08-23,"94","62","78","M","55","64","0","13","-","-","0.0","0.00","29.33","30.02"," 6.2","18","6.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4566",18,2012-08-23,"92","72","82","-3","63","70","0","17","356","1145","0.0","0.00","29.46","29.97"," 8.9","13","9.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",789
"4567",19,2012-08-23,"89","66","78"," 9","58","65","0","13","306","1123","0.0","  T","29.28","30.02"," 7.4","19","8.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",817
"4568",20,2012-08-23,"94","70","82","M","63","70","0","17","-","-","0.0","0.00","29.26","29.97"," 7.8","13","8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Thursday",NA
"4569",1,2012-08-24,"85","63","74","M","62","66","0"," 9","-","-","M","0.00","30.01","30.18"," 1.8","10","3.4",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4570",2,2012-08-24,"82","65","74"," 7","61","66","0"," 9","304","1115","0.0","0.00","29.10","30.18"," 0.8","35","4.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",811
"4571",3,2012-08-24,"91","72","82"," 1","60","68","0","17","349","1144","0.0","  T","29.15","29.87","11.8","17","12.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",795
"4572",4,2012-08-24,"97","74","86"," 1","69","74","0","21","363","1144","0.0","0.00","29.19","29.86"," 3.1","14","5.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",781
"4573",5,2012-08-24,"M","M","M","M","M","M","M","M","301","1112","M","M","M","M","M","M","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",811
"4574",6,2012-08-24,"95","70","83"," 0","69","73","0","18","363","1144","0.0","0.00","29.34","29.86"," 6.1","16","6.3",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",781
"4575",7,2012-08-24,"89","74","82","M","64","70","0","17","-","-","0.0","0.01","28.48","29.83","15.3","16","15.8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4576",8,2012-08-24,"95","72","M","M","70","74","M","M","-","-","M","0.00","29.54","M"," 5.7","16","5.4",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4577",9,2012-08-24,"91","68","80","M","65","69","0","15","-","-","M","0.00","29.09","29.82"," 7.2","18","8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4578",10,2012-08-24,"89","69","79","M","67","71","0","14","359","1139","M","0.00","30.03","30.06"," 3.3","02","5.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",780
"4579",11,2012-08-24,"86","67","77","-4","68","70","0","12","359","1139","0.0","0.00","30.02","30.06"," 2.4","05","4.0",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",780
"4580",12,2012-08-24,"84","68","76","M","68","71","0","11","-","-","0.0","0.00","30.01","30.06"," 3.0","03","4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4581",13,2012-08-24,"84","58","71","M","46","56","0"," 6","-","-","M","0.00","24.16","29.76"," 4.5","25","6.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4582",14,2012-08-24,"89","72","81"," 1","64","70","0","16","356","1150","0.0","  T","28.48","29.83","14.1","16","14.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",794
"4583",15,2012-08-24,"85","55","70"," 3","60","64","0"," 5","301","1115","0.0","0.00","29.78","30.17"," 1.5","14","2.2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",814
"4584",16,2012-08-24,"81","62","72","M","64","67","0"," 7","-","-","M","0.00","30.03","30.15"," 2.0","11","4.1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4585",17,2012-08-24,"92","67","80","M","60","68","0","15","-","-","0.0","  T","29.21","29.91"," 8.5","17","8.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4586",18,2012-08-24,"93","74","84","-1","68","73","0","19","357","1144","0.0","0.00","29.35","29.87","10.3","15","10.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",787
"4587",19,2012-08-24,"88","70","79","10","61","67","0","14","307","1122","0.0","0.00","29.24","29.98"," 7.6","19","8.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",815
"4588",20,2012-08-24,"95","73","84","M","67","72","0","19","-","-","0.0","0.00","29.16","29.87","M","M","7.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Friday",NA
"4589",1,2012-08-25,"83","63","73","M","61","66","0"," 8","-","-","M","0.00","30.14","30.31"," 2.7","11","3.5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",NA
"4590",2,2012-08-25,"78","64","71"," 4","60","64","0"," 6","305","1113","0.0","0.00","29.21","30.31"," 3.7","14","4.3",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",808
"4591",3,2012-08-25,"88","70","79","-1","70","73","0","14","349","1143","0.0","1.95","29.14","29.83","12.9","16","14.5",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",794
"4592",4,2012-08-25,"98","77","88"," 3","70","75","0","23","364","1143","0.0","0.01","29.19","29.85"," 5.7","17","7.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",779
"4593",5,2012-08-25,"M","M","M","M","M","M","M","M","302","1110","M","M","M","M","M","M","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",808
"4594",6,2012-08-25,"96","77","87"," 4","71","75","0","22","363","1143","0.0","0.00","29.35","29.85","11.6","17","12.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",780
"4595",7,2012-08-25,"94","69","82","M","67","72","0","17","-","-","0.0","1.75","28.46","29.79","13.8","16","15.7",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"2012","Q3","Saturday",NA
"4596",8,2012-08-25,"91","75","M","M","72","75","M","M","-","-","M","0.00","29.53","M"," 7.6","16","8.0",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",NA
"4597",9,2012-08-25,"76","66","71","M","64","67","0"," 6","-","-","M","0.09","29.18","29.92"," 3.4","16","4.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",NA
"4598",10,2012-08-25,"87","77","82","M","69","73","0","17","359","1138","M","0.00","30.03","30.06"," 10.0","04","10.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",779
"4599",11,2012-08-25,"85","68","77","-4","69","71","0","12","359","1138","0.0","0.00","30.03","30.07"," 6.3","05","6.5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2012","Q3","Saturday",779
